,content,label
2006,"['government', 'users', 'wish', 'use', 'business', 'account', 'andor', 'skype', 'manager', 'behalf', 'us', 'government', 'agency', 'us', 'government', 'terms', 'apply', 'use', 'applicable', 'terms', 'andor', 'information', 'please', 'contact', 'usgovusersskypenet']",0
2007,"['vi', 'personalnoncommercial', 'use', 'use', 'skype', 'personal', 'noncommercial', 'use', 'permitted', 'use', 'personal', 'skype', 'account', 'work', 'business', 'communications']",0
2008,"['vii', 'skype', 'numberskype', 'go', 'skype', 'provides', 'skype', 'number', 'skype', 'go', 'number', 'agree', 'number', 'right', 'retain', 'number', 'forever']",0
2009,"['viii', 'skype', 'manager', 'skype', 'manager', 'admin', 'account', 'skype', 'account', 'created', 'managed', 'acting', 'individual', 'administrator', 'skype', 'manager', 'group', 'business', 'entity', 'personal', 'skype', 'accounts', 'linked', 'skype', 'manager', 'group', 'linked', 'account', 'may', 'appoint', 'additional', 'administrators', 'skype', 'manager', 'group', 'subject', 'acceptance', 'terms', 'allocate', 'skype', 'numbers', 'linked', 'account', 'responsible', 'compliance', 'requirements', 'related', 'residency', 'location', 'linked', 'account', 'users', 'choose', 'unlink', 'linked', 'account', 'skype', 'manager', 'group', 'allocated', 'subscriptions', 'skype', 'credit', 'skype', 'numbers', 'retrievable', 'content', 'material', 'associated', 'unlinked', 'skype', 'account', 'longer', 'accessible', 'agree', 'process', 'personal', 'information', 'linked', 'account', 'users', 'accordance', 'applicable', 'data', 'protection', 'laws']",0
2010,"['ix', 'skype', 'charges', 'skype', 'paid', 'products', 'sold', 'skype', 'communications', 'sàrl', 'however', 'sellerofrecord', 'accountable', 'taxes', 'skype', 'communications', 'us', 'corporation', 'taxes', 'means', 'amount', 'taxes', 'regulatory', 'fees', 'surcharges', 'fees', 'required', 'collect', 'must', 'pay', 'united', 'states', 'federal', 'state', 'local', 'foreign', 'government', 'agency', 'commission', 'quasigovernmental', 'body', 'result', 'provision', 'skype', 'paid', 'products', 'taxes', 'listed', 'wwwskypecomgoustax', 'prices', 'skype', 'paid', 'products', 'inclusive', 'charge', 'product', 'charge', 'taxes', 'unless', 'otherwise', 'stated', 'charges', 'payable', 'calling', 'phones', 'outside', 'subscription', 'consist', 'connection', 'fee', 'charged', 'per', 'call', 'perminute', 'rate', 'set', 'wwwskypecomgoallrates', 'call', 'charges', 'deducted', 'skype', 'credit', 'balance']",0
2011,"['skype', 'credit', 'skype', 'guarantee', 'able', 'use', 'skype', 'credit', 'balance', 'purchase', 'skype', 'paid', 'products', 'use', 'skype', 'credit', 'period', '180', 'days', 'skype', 'place', 'skype', 'credit', 'inactive', 'status', 'reactivate', 'skype', 'credit', 'following', 'reactivation', 'link', 'httpwwwskypecomgostorereactivatecredit', 'enable', 'auto', 'recharge', 'feature', 'buy', 'skype', 'credit', 'ticking', 'appropriate', 'box', 'enabled', 'skype', 'credit', 'balance', 'recharged', 'amount', 'chosen', 'payment', 'method', 'every', 'time', 'skype', 'account', 'balance', 'goes', 'threshold', 'set', 'skype', 'time', 'time', 'purchased', 'subscription', 'payment', 'method', 'credit', 'card', 'paypal', 'moneybookers', 'skrill', 'enabled', 'autorecharge', 'skype', 'credit', 'balance', 'recharged', 'amount', 'necessary', 'purchase', 'next', 'recurring', 'subscription', 'disable', 'autorecharge', 'time', 'accessing', 'changing', 'settings', 'skype', 'account']",0
2012,"['xi', 'international', 'message', 'fees', 'groupme', 'currently', 'uses', 'usbased', 'numbers', 'group', 'created', 'every', 'text', 'message', 'sent', 'received', 'groupme', 'number', 'count', 'international', 'text', 'message', 'sent', 'received', 'united', 'states', 'please', 'check', 'provider', 'associated', 'international', 'rates']",0
2013,"['bing', 'msn', 'materials', 'articles', 'text', 'photos', 'maps', 'videos', 'video', 'players', 'thirdparty', 'material', 'available', 'bing', 'msn', 'noncommercial', 'personal', 'use', 'uses', 'including', 'downloading', 'copying', 'redistributing', 'materials', 'permitted', 'extent', 'specifically', 'authorized', 'microsoft', 'rights', 'holders', 'allowed', 'applicable', 'copyright', 'law', 'microsoft', 'rights', 'holders', 'reserve', 'rights', 'material', 'expressly', 'granted', 'microsoft', 'license', 'terms', 'whether', 'implication', 'estoppel', 'otherwise']",0
2014,"['ii', 'bing', 'maps', 'may', 'use', 'bird’s', 'eye', 'imagery', 'united', 'states', 'canada', 'mexico', 'new', 'zealand', 'australia', 'japan', 'governmental', 'use', 'without', 'separate', 'written', 'approval']",0
2015,"['iii', 'rewards', 'rewards', 'program', 'enables', 'earn', 'redeemable', 'points', 'qualified', 'searches', 'acquisitions', 'offers', 'microsoft', 'search', 'act', 'individual', 'user', 'manually', 'entering', 'text', 'good', 'faith', 'purpose', 'obtaining', 'bing', 'search', 'results', 'user’s', 'research', 'purposes', 'include', 'query', 'entered', 'bot', 'macro', 'automated', 'fraudulent', 'means', 'kind', 'search', 'acquisition', 'process', 'purchasing', 'goods', 'downloading', 'acquiring', 'license', 'digital', 'content', 'microsoft', 'whether', 'free', 'paid', 'acquisition', 'microsoft', 'sole', 'discretion', 'determines', 'constitutes', 'search', 'acquisition', 'qualifies', 'points', 'earned', 'points', 'redeemed', 'items', 'rewards', 'redemption', 'center', 'information', 'see', 'frequently', 'asked', 'questions', 'faq']",0
2016,"['program', 'requirements', 'need', 'valid', 'microsoft', 'account', 'devices', 'must', 'meet', 'minimum', 'system', 'requirements', 'program', 'open', 'users', 'reside', 'markets', 'listed', 'faq', 'individuals', 'one', 'program', 'account', 'even', 'individual', 'multiple', 'email', 'addresses', 'households', 'limited', 'six', 'accounts', 'program', 'solely', 'personal', 'noncommercial', 'use']",0
2017,"['points', 'except', 'donating', 'points', 'nonprofit', 'organization', 'listed', 'redemption', 'center', 'cannot', 'transfer', 'points', 'points', 'personal', 'property', 'may', 'obtain', 'cash', 'money', 'exchange', 'points', 'awarded', 'promotional', 'basis', 'cannot', 'purchase', 'points', 'microsoft', 'may', 'limit', 'quantity', 'points', 'rewards', 'per', 'person', 'per', 'household', 'set', 'period', 'eg', 'day', 'may', 'redeem', '550000', 'points', 'per', 'calendar', 'year', 'program', 'points', 'earned', 'program', 'valid', 'may', 'used', 'combination', 'program', 'offered', 'microsoft', 'third', 'parties', 'unredeemed', 'points', 'expire', 'earn', 'redeem', 'points', '90', 'days']",0
2018,"['rewards', 'may', 'redeem', 'points', 'visiting', 'redemption', 'center', 'may', 'contribute', 'points', 'listed', 'nonprofit', 'organization', 'may', 'limited', 'number', 'particular', 'reward', 'available', 'rewards', 'delivered', 'firstcome', 'firstserved', 'basis', 'may', 'required', 'provide', 'additional', 'information', 'like', 'mailing', 'address', 'telephone', 'number', 'voip', 'tollfree', 'number', 'may', 'also', 'asked', 'enter', 'fraudprevention', 'code', 'sign', 'additional', 'legal', 'documents', 'redeem', 'points', 'rewards', 'order', 'reward', 'cannot', 'cancel', 'return', 'refund', 'points', 'order', 'reward', 'stock', 'unavailable', 'reasons', 'microsoft', 'determines', 'sole', 'discretion', 'may', 'substitute', 'reward', 'comparable', 'value', 'refund', 'points', 'microsoft', 'may', 'update', 'rewards', 'offered', 'redemption', 'center', 'discontinue', 'offer', 'specific', 'rewards', 'rewards', 'may', 'age', 'eligibility', 'requirements', 'responsible', 'federal', 'state', 'local', 'taxes', 'costs', 'accepting', 'using', 'reward', 'rewards', 'emailed', 'email', 'address', 'provide', 'ordering', 'reward', 'keep', 'email', 'address', 'date', 'rewards', 'undeliverable', 'reissued', 'therefore', 'forfeited', 'rewards', 'resale']",0
2019,"['program', 'account', 'cancelled', 'log', 'least', '180day', 'period']",
2020,"['additionally', 'microsoft', 'reserves', 'right', 'cancel', 'program', 'account', 'specific', 'user', 'without', 'cause', 'without', 'providing', 'reason']",1
2021,['conditions'],0
2022,"['iv', 'bing', 'places', 'provide', 'data', 'content', 'bing', 'places', 'grant', 'microsoft', 'worldwide', 'royaltyfree', 'intellectual', 'property', 'license', 'use', 'reproduce', 'save', 'modify', 'aggregate', 'promote', 'transmit', 'display', 'distribute', 'part', 'service', 'sublicense', 'rights', 'third', 'parties']",0
2023,"['cortana', 'cortana', 'microsoft’s', 'personal', 'assistant', 'service', 'cortana', 'provides', 'information', 'planning', 'purposes', 'exercise', 'independent', 'judgment', 'reviewing', 'relying', 'information', 'microsoft', 'guarantee', 'accuracy', 'completeness', 'reliability', 'availability', 'timeliness', 'inferences', 'personalized', 'experiences', 'provided', 'cortana']",0
2024,"['outlookcom', 'outlookcom', 'msn', 'hotmail', 'live', 'email', 'address', 'use', 'create', 'microsoft', 'account', 'unique', 'long', 'outlookcom', 'inbox', 'microsoft', 'account', 'still', 'active', 'event', 'outlookcom', 'inbox', 'microsoft', 'account', 'closed', 'either', 'microsoft', 'pursuant', 'terms', 'email', 'address', 'username', 'may', 'recycled', 'system', 'assigned', 'another', 'user']",0
2025,"['officebased', 'services', 'office', 'consumerbased', 'services', 'applications', 'products', 'including', 'sway', 'onenote', 'personal', 'noncommercial', 'use', 'unless', 'commercial', 'use', 'rights', 'separate', 'agreement', 'microsoft']",0
2026,"['healthvault', 'healthvault', 'intended', 'store', 'personal', 'healthrelated', 'information', 'information', 'people', 'family', 'consent', 'healthvault', 'accounts', 'use', 'healthcare', 'providers', 'commercial', 'nonpersonal', 'purpose', 'information', 'account', 'may', 'always', 'accurate', 'uptodate', 'viewed', 'health', 'care', 'provider', 'informational', 'healthvault', 'service', 'hold', 'records', 'healthcare', 'providers', 'medical', 'case', 'management', 'purposes', 'example', 'healthvault', 'records', 'designated', 'record', 'sets', 'defined', 'us', 'regulations', 'healthcare', 'provider', 'decides', 'include', 'data', 'made', 'available', 'healthvault', 'records', 'store', 'copy', 'system', 'cocustodian', 'record', 'account', 'one', 'invited', 'acknowledge', 'cocustodian', 'full', 'control', 'record', 'may', 'cancel', 'access', 'record', 'manage', 'peoples', 'access', 'record', 'view', 'records', 'data', 'including', 'record', 'used', 'microsoft', 'support', 'nonmicrosoft', 'credentials', 'facebook', 'openid', 'healthvault', 'customer', 'support', 'able', 'help', 'signin', 'issues', 'lose', 'signin', 'credentials', 'account', 'got', 'credentials', 'closes', 'able', 'recover', 'stored', 'data', 'help', 'maintain', 'continued', 'access', 'suggest', 'use', 'one', 'signin', 'credential', 'healthvault', 'account', 'microsoft', 'endorse', 'control', 'responsible', 'operation', 'support', 'security', 'nonmicrosoft', 'credentials', 'may', 'use']",0
2027,"['ii', 'microsoft', 'health', 'microsoft', 'band', 'microsoft', 'health', 'microsoft', 'band', 'medical', 'devices', 'intended', 'fitness', 'wellness', 'purposes', 'designed', 'intended', 'use', 'diagnosis', 'disease', 'conditions', 'cure', 'mitigation', 'treatment', 'prevention', 'disease', 'starting', 'modifying', 'activity', 'sleep', 'program', 'using', 'microsoft', 'health', 'consult', 'physician', 'microsoft', 'responsible', 'decision', 'make', 'based', 'information', 'receive', 'microsoft']",0
2028,"['ii', 'service', 'performance', 'depending', 'factors', 'equipment', 'internet', 'connection', 'microsoft’s', 'efforts', 'maintain', 'performance', 'integrity', 'service', 'may', 'occasionally', 'experience', 'delays', 'uploading', 'syncing', 'content', 'onedrive']",0
2029,"['binding', 'arbitration', 'class', 'action', 'waiver', 'live', 'business', 'principal', 'place', 'business', 'united', 'states', 'hope', 'never', 'dispute', 'agree', 'try', '60', 'days', 'resolve', 'informally']",0
2030,"['disputes', 'covered—everything', 'except', 'ip', 'term', 'dispute', 'broad', 'includes', 'claim', 'controversy', 'us', 'concerning', 'services', 'software', 'related', 'services', 'services’', 'software’s', 'price', 'microsoft', 'account', 'skype', 'account', 'terms', 'legal', 'theory', 'including', 'contract', 'warranty', 'tort', 'statute', 'regulation', 'except', 'disputes', 'relating', 'enforcement', 'validity', 'licensors’', 'licensors’', 'intellectual', 'property', 'rights']",0
2031,"['mail', 'notice', 'dispute', 'first', 'dispute', 'customer', 'service', 'representatives', 'can’t', 'resolve', 'send', 'notice', 'dispute', 'us', 'mail', 'microsoft', 'corporation', 'attn', 'cela', 'arbitration', 'one', 'microsoft', 'way', 'redmond', 'wa', '980526399', 'usa', 'mobile', 'phone', 'carrier', 'principal', 'place', 'business', 'united', 'states', 'marked', 'attn', 'legal', 'department', 'tell', 'us', 'name', 'address', 'contact', 'problem', 'want', 'form', 'available', 'httpgomicrosoftcomfwlinklinkid245499', 'we’ll', 'dispute', '60', 'days', 'may', 'start', 'arbitration', 'dispute', 'unresolved']",0
2032,"['small', 'claims', 'court', 'option', 'instead', 'mailing', 'notice', 'dispute', 'may', 'sue', 'us', 'small', 'claims', 'court', 'county', 'residence', 'business', 'principal', 'place', 'business', 'king', 'county', 'washington', 'usa', 'meet', 'court’s', 'requirements']",0
2033,"['arbitration', 'procedure', 'aaa', 'conduct', 'arbitration', 'commercial', 'arbitration', 'rules', 'individual', 'use', 'services', 'personal', 'household', 'use', 'value', 'dispute', '75000', 'less', 'whether', 'individual', 'use', 'services', 'consumer', 'arbitration', 'rules', 'information', 'see', 'wwwadrorg', 'call', '18007787879', 'start', 'arbitration', 'submit', 'form', 'available', 'httpgomicrosoftcomfwlinklinkid245497', 'aaa', 'mail', 'copy', 'us', 'dispute', 'involving', '25000', 'less', 'hearing', 'telephonic', 'unless', 'arbitrator', 'finds', 'good', 'cause', 'hold', 'inperson', 'hearing', 'instead', 'inperson', 'hearing', 'take', 'place', 'county', 'residence', 'business', 'principal', 'place', 'business', 'principal', 'place', 'business—king', 'county', 'washington', 'dispute', 'microsoft', 'choose', 'arbitrator', 'may', 'award', 'damages', 'individually', 'court', 'could', 'arbitrator', 'may', 'award', 'declaratory', 'injunctive', 'relief', 'individually', 'satisfy', 'individual', 'claim']",0
2034,"['disputes', 'involving', '75000', 'less', 'promptly', 'reimburse', 'filing', 'fees', 'pay', 'aaa’s', 'arbitrator’s', 'fees', 'expenses', 'reject', 'last', 'written', 'settlement', 'offer', 'made', 'arbitrator', 'appointed', 'dispute', 'goes', 'way', 'arbitrator’s', 'decision', 'called', '“award”', 'arbitrator', 'awards', 'last', 'written', 'offer', 'pay', 'greater', 'award', '1000', 'ii', 'pay', 'reasonable', 'attorney’s', 'fees', 'iii', 'reimburse', 'expenses', 'including', 'expert', 'witness', 'fees', 'costs', 'attorney', 'reasonably', 'accrues', 'investigating', 'preparing', 'pursuing', 'claim', 'arbitration']",0
2035,"['ii', 'disputes', 'involving', '75000', 'aaa', 'rules', 'govern', 'payment', 'filing', 'fees', 'aaa’s', 'arbitrator’s', 'fees', 'expenses']",0
